1	0
1001	0
2001	0
3001	0
4001	0
5001	0
6001	0
7001	0
8001	0
9001	0
10001	0
11001	0
12001	0
13001	0
14001	0
15001	0
16001	0
17001	0
18001	0
19001	0
20001	0
21001	0
22001	0
23001	0
24001	0
25001	0
26001	0
27001	0
28001	0
29001	0
30001	0
31001	2.706e-016
32001	0
33001	1.9572e-016
34001	3.9632e-017
35001	1.4937e-015
36001	2.9846e-014
37001	4.9948e-015
38001	3.6576e-015
39001	6.7688e-015
40001	1.0092e-014
41001	1.7331e-014
42001	8.9267e-014
43001	3.0883e-013
44001	1.6672e-012
45001	7.7018e-013
46001	4.4435e-012
47001	9.1748e-013
48001	1.1876e-010
49001	4.9709e-011
50001	4.3956e-011
51001	6.9641e-011
52001	2.2729e-010
53001	9.9019e-010
54001	1.2998e-009
55001	9.4404e-008
56001	7.8274e-008
57001	3.3109e-008
58001	3.8459e-008
59001	3.9024e-008
60001	5.7409e-008
61001	2.0357e-007
62001	2.2856e-006
63001	1.6095e-006
64001	1.2851e-005
65001	2.5803e-006
66001	4.7711e-006
67001	6.5106e-005
68001	0.00019499
69001	0.0066453
70001	0.00068209
71001	0.00043604
72001	0.00089171
73001	0.0041402
74001	0.023473
75001	0.0045564
76001	0.03998
77001	0.1612
78001	1.1197
79001	0.55749
80001	3.791
81001	2.7593
82001	2.5883
83001	6.9749
84001	2.6132
85001	5.7504
86001	1.5234
87001	2.5878
88001	0.63702
89001	11.565
90001	3.8828
91001	6.117
92001	5.3905
93001	0.73947
94001	2.2791
95001	2.1051
96001	5.3882
97001	0.88116
98001	2.1353
99001	7.3338
0	0
