1,0
1001,0
2001,0
3001,0
4001,0
5001,0
6001,0
7001,0
8001,0
9001,0
10001,0
11001,0
12001,0
13001,0
14001,0
15001,0
16001,0
17001,0
18001,0
19001,0
20001,0
21001,0
22001,0
23001,0
24001,0
25001,0
26001,0
27001,0
28001,0
29001,0
30001,2.032e-016
31001,0
32001,0
33001,0
34001,0
35001,7.5625e-015
36001,5.8399e-015
37001,1.0605e-015
38001,8.5626e-016
39001,1.2101e-015
40001,1.934e-015
41001,3.6493e-015
42001,1.773e-014
43001,6.2404e-014
44001,3.3757e-013
45001,1.5564e-013
46001,8.9804e-013
47001,1.8552e-013
48001,2.4004e-011
49001,1.0048e-011
50001,8.8848e-012
51001,1.4077e-011
52001,4.5941e-011
53001,2.0015e-010
54001,2.6272e-010
55001,1.9082e-008
56001,1.5821e-008
57001,6.6923e-009
58001,7.7736e-009
59001,7.8878e-009
60001,1.1604e-008
61001,4.1148e-008
62001,4.6199e-007
63001,3.2533e-007
64001,2.5975e-006
65001,5.2155e-007
66001,9.6436e-007
67001,1.3159e-005
68001,3.9414e-005
69001,0.0013452
70001,0.00013799
71001,8.8251e-005
72001,0.00018035
73001,0.00083689
74001,0.0047487
75001,0.00090919
76001,0.0083344
77001,0.0313
78001,0.27679
79001,0.099292
80001,0.86598
81001,0.11247
82001,3.9247
83001,6.5456
84001,4.0565
85001,6.3175
86001,2.0717
87001,1.4766
88001,1.7899
89001,5.2732
90001,8.7259
91001,5.3326
92001,3.8205
93001,1.7838
94001,2.9891
95001,2.2339
96001,3.9764
97001,1.8494
98001,1.7836
99001,3.9991
0,0
