1	0
1001	4.4816e-015
2001	7.6097e-015
3001	1.1151e-014
4001	8.5947e-015
5001	1.6935e-014
6001	5.3017e-014
7001	8.5108e-014
8001	1.7441e-013
9001	1.3483e-012
10001	9.5541e-013
11001	6.9079e-013
12001	1.4291e-012
13001	9.2035e-012
14001	1.9804e-011
15001	3.4783e-010
16001	3.8495e-011
17001	1.0757e-010
18001	1.4174e-009
19001	9.0459e-010
20001	2.6516e-009
21001	1.7202e-008
22001	2.7763e-009
23001	1.1165e-008
24001	1.7637e-007
25001	1.6884e-007
26001	4.8239e-007
27001	1.5588e-006
28001	3.4056e-007
29001	5.225e-006
30001	6.8823e-006
31001	0.00030176
32001	6.5397e-005
33001	1.891e-005
34001	0.00011525
35001	0.0032529
36001	0.03633
37001	0.0062024
38001	0.0046333
39001	0.0077294
40001	0.012063
41001	0.020609
42001	0.10216
43001	0.39808
44001	1.943
45001	1.2807
46001	2.5585
47001	2.049
48001	2.1723
49001	1.5183
50001	1.2294
51001	2.9859
52001	0.88794
53001	3.7249
54001	6.942
55001	67.24
56001	3.7
57001	1.3904
58001	1.0674
59001	2.1683
60001	1.7168
61001	3.5083
62001	8.1426
63001	15.996
64001	13.326
65001	1.6783
66001	2.2831
67001	3.9746
68001	26.591
69001	4.1352
70001	1.8058
71001	1.7829
72001	4.6272
73001	9.0375
74001	8.6137
75001	1.7143
76001	2.2342
77001	8.2852
78001	10.396
79001	8.1272
80001	6.1918
81001	1.8613
82001	3.2324
83001	22.867
84001	16.189
85001	12.323
86001	1.833
87001	1.3676
88001	2.9154
89001	13.218
90001	9.6505
91001	3.2936
92001	2.0054
93001	1.5477
94001	5.1171
95001	1.6512
96001	7.1983
97001	1.2044
98001	2.1693
99001	10.051
0	0
